G1	G2	G3	G4	G5	G6	GNPSLinkout_Cluster	GNPSLinkout_Network	INCHI	LibraryID	MQScore	RTConsensus	RTMean	RTStdErr	Smiles	SpectrumID	SumPeakIntensity	UniqueFileSourcesCount	cluster index	componentindex	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1463.0","main.cluster index_upperinput":"1463.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=2&task=ab918866206941ff8683138e0d31e807&show=true	N/A	N/A	N/A	7.0432	7.0432	0	N/A	N/A	5234022.253783833	15	1463	2	15	690.5056	1	690.5056	5234022.253783833
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1464.0","main.cluster index_upperinput":"1464.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=23&task=ab918866206941ff8683138e0d31e807&show=true	N/A	N/A	N/A	5.7656	5.7656	0	N/A	N/A	3614825.0387045196	12	1464	23	12	597.5192	1	597.5192	3614825.0387045196
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1465.0","main.cluster index_upperinput":"1465.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=66&task=ab918866206941ff8683138e0d31e807&show=true	N/A	N/A	N/A	7.0971	7.0971	0	N/A	N/A	2764838.7018491393	15	1465	66	15	639.4936	1	639.4936	2764838.7018491393
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1466.0","main.cluster index_upperinput":"1466.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=2&task=ab918866206941ff8683138e0d31e807&show=true	N/A	N/A	N/A	4.5145	4.5145	0	N/A	N/A	989955.1883477247	8	1466	2	8	438.2609	1	438.2609	989955.1883477247
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1468.0","main.cluster index_upperinput":"1468.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=23&task=ab918866206941ff8683138e0d31e807&show=true	N/A	OL (33:0)	0.845339	6.1174	6.1174	0	N/A	CCMSLIB00006678143	1675347.532513977	6	1468	23	6	639.5653	1	639.5653	1675347.532513977
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1469.0","main.cluster index_upperinput":"1469.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=2&task=ab918866206941ff8683138e0d31e807&show=true	N/A	N/A	N/A	5.4687	5.4687	0	N/A	N/A	2631786.9920896906	15	1469	2	15	289.2154	1	289.2154	2631786.9920896906
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1470.0","main.cluster index_upperinput":"1470.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=23&task=ab918866206941ff8683138e0d31e807&show=true	N/A	N/A	N/A	5.8524	5.8524	0	N/A	N/A	4472137.486319583	15	1470	23	15	668.5557	1	668.5557	4472137.486319583
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1471.0","main.cluster index_upperinput":"1471.0"}	This Node is a Singleton	N/A	N/A	N/A	4.1774	4.1774	0	N/A	N/A	2677909.856980302	18	1471	-1	18	324.2426	1	324.2426	2677909.856980302
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1472.0","main.cluster index_upperinput":"1472.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=58&task=ab918866206941ff8683138e0d31e807&show=true	N/A	Spectral Match to 1-(9Z-Octadecenoyl)-sn-glycero-3-phosphocholine from NIST14	0.966572	5.0269	5.0269	0	N/A	CCMSLIB00003138526	7748867.547073494	22	1472	58	22	522.3544	1	522.3544	7748867.547073494
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1473.0","main.cluster index_upperinput":"1473.0"}	This Node is a Singleton	N/A	N/A	N/A	7.1910	7.1910	0	N/A	N/A	1284853.982692228	10	1473	-1	10	675.4915	1	675.4915	1284853.982692228
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1474.0","main.cluster index_upperinput":"1474.0"}	This Node is a Singleton	N/A	N/A	N/A	3.1091	3.1091	0	N/A	N/A	1364709.712118534	10	1474	-1	10	673.3670	1	673.3670	1364709.712118534
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1476.0","main.cluster index_upperinput":"1476.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=2&task=ab918866206941ff8683138e0d31e807&show=true	N/A	N/A	N/A	6.5827	6.5827	0	N/A	N/A	1812535.9131470863	11	1476	2	11	749.5179	1	749.5179	1812535.9131470863
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1477.0","main.cluster index_upperinput":"1477.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=5&task=ab918866206941ff8683138e0d31e807&show=true	N/A	N/A	N/A	5.3212	5.3212	0	N/A	N/A	1224846.104756899	9	1477	5	9	398.2679	1	398.2679	1224846.104756899
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1478.0","main.cluster index_upperinput":"1478.0"}	This Node is a Singleton	InChI=1S/C18H28O3/c1-2-3-4-5-6-8-11-14-17(19)15-12-9-7-10-13-16-18(20)21/h3-4,6,8,11,14H,2,5,7,9-10,12-13,15-16H2,1H3,(H,20,21)/b4-3-,8-6-,14-11+	Spectral Match to 9-OxoOTrE from NIST14	0.726596	4.4233	4.4233	0	CC/C=C\C/C=C\C=C\C(=O)CCCCCCCC(=O)O	CCMSLIB00003139019	879442.9452884651	8	1478	-1	8	275.1996	1	275.1996	879442.9452884651
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1479.0","main.cluster index_upperinput":"1479.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=23&task=ab918866206941ff8683138e0d31e807&show=true	N/A	N/A	N/A	5.9508	5.9508	0	N/A	N/A	2379817.783872008	6	1479	23	6	682.5714	1	682.5714	2379817.783872008
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1480.0","main.cluster index_upperinput":"1480.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=12&task=ab918866206941ff8683138e0d31e807&show=true	N/A	N/A	N/A	6.0477	6.0477	0	N/A	N/A	405817.48360918916	4	1480	12	4	951.5636	1	951.5636	405817.48360918916
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1481.0","main.cluster index_upperinput":"1481.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=23&task=ab918866206941ff8683138e0d31e807&show=true	N/A	N/A	N/A	4.1162	4.1162	0	N/A	N/A	3722402.7402790044	12	1481	23	12	387.3210	1	387.3210	3722402.7402790044
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1482.0","main.cluster index_upperinput":"1482.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=2&task=ab918866206941ff8683138e0d31e807&show=true	InChI=1S/C18H28O3/c1-2-3-4-5-6-8-11-14-17(19)15-12-9-7-10-13-16-18(20)21/h3-4,6,8,11,14H,2,5,7,9-10,12-13,15-16H2,1H3,(H,20,21)/b4-3-,8-6-,14-11+	Spectral Match to 9-OxoOTrE from NIST14	0.7319100000000001	4.8588	4.8588	0	CC/C=C\C/C=C\C=C\C(=O)CCCCCCCC(=O)O	CCMSLIB00003139019	1330271.5523044663	11	1482	2	11	275.1997	1	275.1997	1330271.5523044663
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1483.0","main.cluster index_upperinput":"1483.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=2&task=ab918866206941ff8683138e0d31e807&show=true	N/A	N/A	N/A	6.9343	6.9343	0	N/A	N/A	2611729.761459028	8	1483	2	8	714.5051	1	714.5051	2611729.761459028
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1484.0","main.cluster index_upperinput":"1484.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=12&task=ab918866206941ff8683138e0d31e807&show=true	N/A	N/A	N/A	5.6344	5.6344	0	N/A	N/A	978666.642296231	6	1484	12	6	627.3702	1	627.3702	978666.642296231
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1485.0","main.cluster index_upperinput":"1485.0"}	This Node is a Singleton	N/A	N/A	N/A	4.5101	4.5101	0	N/A	N/A	2815303.803714653	18	1485	-1	18	372.2423	1	372.2423	2815303.803714653
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1486.0","main.cluster index_upperinput":"1486.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=2&task=ab918866206941ff8683138e0d31e807&show=true	N/A	N/A	N/A	7.1246	7.1246	0	N/A	N/A	2304761.6070858305	10	1486	2	10	716.5205	1	716.5205	2304761.6070858305
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1487.0","main.cluster index_upperinput":"1487.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=136&task=ab918866206941ff8683138e0d31e807&show=true	N/A	N/A	N/A	3.0678	3.0678	0	N/A	N/A	362934.3652692621	6	1487	136	6	851.4838	2	426.2419	362934.3652692621
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1488.0","main.cluster index_upperinput":"1488.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=23&task=ab918866206941ff8683138e0d31e807&show=true	N/A	N/A	N/A	4.2541	4.2541	0	N/A	N/A	900162.0970199046	9	1488	23	9	401.3361	1	401.3361	900162.0970199046
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1489.0","main.cluster index_upperinput":"1489.0"}	This Node is a Singleton	N/A	N/A	N/A	7.1914	7.1914	0	N/A	N/A	603266.000693246	5	1489	-1	5	635.4979	1	635.4979	603266.000693246
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1490.0","main.cluster index_upperinput":"1490.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=68&task=ab918866206941ff8683138e0d31e807&show=true	N/A	N/A	N/A	5.4409	5.4409	0	N/A	N/A	1327647.406434194	12	1490	68	12	678.4763	1	678.4763	1327647.406434194
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1491.0","main.cluster index_upperinput":"1491.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=2&task=ab918866206941ff8683138e0d31e807&show=true	N/A	N/A	N/A	6.6371	6.6371	0	N/A	N/A	417173.088801795	3	1491	2	3	698.4742	1	698.4742	417173.088801795
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1492.0","main.cluster index_upperinput":"1492.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=2&task=ab918866206941ff8683138e0d31e807&show=true	N/A	N/A	N/A	7.0033	7.0033	0	N/A	N/A	1278076.850868625	5	1492	2	5	678.5046	1	678.5046	1278076.850868625
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1493.0","main.cluster index_upperinput":"1493.0"}	This Node is a Singleton	N/A	N/A	N/A	6.2963	6.2963	0	N/A	N/A	2009585.782578442	10	1493	-1	10	731.5765	1	731.5765	2009585.782578442
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1494.0","main.cluster index_upperinput":"1494.0"}	This Node is a Singleton	N/A	N/A	N/A	6.0542	6.0542	0	N/A	N/A	710980.3881292403	9	1494	-1	9	587.4649	1	587.4649	710980.3881292403
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1495.0","main.cluster index_upperinput":"1495.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=25&task=ab918866206941ff8683138e0d31e807&show=true	N/A	N/A	N/A	3.9226	3.9226	0	N/A	N/A	1174690.64378364	19	1495	25	19	639.3288	1	639.3288	1174690.64378364
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1496.0","main.cluster index_upperinput":"1496.0"}	This Node is a Singleton	N/A	N/A	N/A	4.0610	4.0610	0	N/A	N/A	1401197.9529859233	15	1496	-1	15	621.4170	1	621.4170	1401197.9529859233
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1498.0","main.cluster index_upperinput":"1498.0"}	This Node is a Singleton	N/A	N/A	N/A	6.0483	6.0483	0	N/A	N/A	385368.0069154324	11	1498	-1	11	749.5171	1	749.5171	385368.0069154324
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1499.0","main.cluster index_upperinput":"1499.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=74&task=ab918866206941ff8683138e0d31e807&show=true	N/A	N/A	N/A	5.1822	5.1822	0	N/A	N/A	695620.3512268855	8	1499	74	8	275.1999	1	275.1999	695620.3512268855
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1500.0","main.cluster index_upperinput":"1500.0"}	This Node is a Singleton	N/A	N/A	N/A	4.0201	4.0201	0	N/A	N/A	163295.94620258993	4	1500	-1	4	275.1991	1	275.1991	163295.94620258993
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1501.0","main.cluster index_upperinput":"1501.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=74&task=ab918866206941ff8683138e0d31e807&show=true	N/A	N/A	N/A	5.8499	5.8499	0	N/A	N/A	877740.4405213401	11	1501	74	11	275.1998	1	275.1998	877740.4405213401
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1507.0","main.cluster index_upperinput":"1507.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=30&task=ab918866206941ff8683138e0d31e807&show=true	N/A	N/A	N/A	6.4942	6.4942	0	N/A	N/A	148340.7184125767	6	1507	30	6	716.5294	1	716.5294	148340.7184125767
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1509.0","main.cluster index_upperinput":"1509.0"}	This Node is a Singleton	N/A	N/A	N/A	7.4340	7.4340	0	N/A	N/A	14199.362410349993	2	1509	-1	2	-586.4625	-1	588.4625	14199.362410349993
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1515.0","main.cluster index_upperinput":"1515.0"}	This Node is a Singleton	N/A	N/A	N/A	8.8587	8.8587	0	N/A	N/A	24264079.897949472	8	1515	-1	8	-1031.9882	-1	1033.9882	24264079.897949472
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1518.0","main.cluster index_upperinput":"1518.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=37&task=ab918866206941ff8683138e0d31e807&show=true	N/A	N/A	N/A	5.7546	5.7546	0	N/A	N/A	23997267.423034254	11	1518	37	11	-1031.9882	-1	1033.9882	23997267.423034254
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1532.0","main.cluster index_upperinput":"1532.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=20&task=ab918866206941ff8683138e0d31e807&show=true	N/A	N/A	N/A	6.7841	6.7841	0	N/A	N/A	116396.7589992881	3	1532	20	3	-955.5764	-1	957.5764	116396.7589992881
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1537.0","main.cluster index_upperinput":"1537.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=4&task=ab918866206941ff8683138e0d31e807&show=true	N/A	N/A	N/A	5.7652	5.7652	0	N/A	N/A	911196.1147661789	3	1537	4	3	-553.2740	-1	555.2740	911196.1147661789
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1538.0","main.cluster index_upperinput":"1538.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=73&task=ab918866206941ff8683138e0d31e807&show=true	N/A	N/A	N/A	3.1232	3.1232	0	N/A	N/A	1590341.638672822	3	1538	73	3	-724.3709	-1	726.3709	1590341.638672822
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1541.0","main.cluster index_upperinput":"1541.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=84&task=ab918866206941ff8683138e0d31e807&show=true	N/A	N/A	N/A	4.1168	4.1168	0	N/A	N/A	1816059.583961063	7	1541	84	7	-383.3070	-1	385.3070	1816059.583961063
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1543.0","main.cluster index_upperinput":"1543.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=113&task=ab918866206941ff8683138e0d31e807&show=true	N/A	N/A	N/A	5.4691	5.4691	0	N/A	N/A	331091.06855898345	3	1543	113	3	-609.5003	-1	611.5003	331091.06855898345
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1544.0","main.cluster index_upperinput":"1544.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=ab918866206941ff8683138e0d31e807&show=true	N/A	N/A	N/A	4.6130	4.6130	0	N/A	N/A	684702.0771404158	4	1544	1	4	-472.2621	-1	474.2621	684702.0771404158
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1547.0","main.cluster index_upperinput":"1547.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=84&task=ab918866206941ff8683138e0d31e807&show=true	N/A	N/A	N/A	4.2547	4.2547	0	N/A	N/A	336252.715531113	3	1547	84	3	-397.3229	-1	399.3229	336252.715531113
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1548.0","main.cluster index_upperinput":"1548.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=40&task=ab918866206941ff8683138e0d31e807&show=true	N/A	N/A	N/A	4.0214	4.0214	0	N/A	N/A	96159.9805312495	2	1548	40	2	-963.9860	-1	965.9860	96159.9805312495
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1551.0","main.cluster index_upperinput":"1551.0"}	This Node is a Singleton	N/A	N/A	N/A	5.6066	5.6066	0	N/A	N/A	239218.527997504	2	1551	-1	2	-723.4407	-1	725.4407	239218.527997504
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1552.0","main.cluster index_upperinput":"1552.0"}	This Node is a Singleton	N/A	N/A	N/A	3.1228	3.1228	0	N/A	N/A	118229.9978214961	2	1552	-1	2	-683.3476	-1	685.3476	118229.9978214961
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1554.0","main.cluster index_upperinput":"1554.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=7&task=ab918866206941ff8683138e0d31e807&show=true	N/A	N/A	N/A	7.3274	7.3274	0	N/A	N/A	435206.92991233896	3	1554	7	3	-651.5104	-1	653.5104	435206.92991233896
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1556.0","main.cluster index_upperinput":"1556.0"}	This Node is a Singleton	N/A	N/A	N/A	2.4609	2.4609	0	N/A	N/A	305189.9198217579	3	1556	-1	3	-200.1453	-1	202.1453	305189.9198217579
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=ab918866206941ff8683138e0d31e807&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1557.0","main.cluster index_upperinput":"1557.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=113&task=ab918866206941ff8683138e0d31e807&show=true	N/A	N/A	N/A	6.0917	6.0917	0	N/A	N/A	214314.54092298093	4	1557	113	4	-621.5358	-1	623.5358	214314.54092298093
