BGC	Accession ID	Description	Product Prediction	BiG-SCAPE class	Organism	Taxonomy
BGC0001388.1	BGC0001388.1	Lactobacillus gasseri strain EV1461 gassericin E gene cluster, partial sequence	bacteriocin	RiPPs	Lactobacillus gasseri	Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus
BGC0001391.1	BGC0001391.1	Bacillus thuringiensis serovar rongseni thusin biosynthesis gene cluster, complete sequence	lanthipeptide	RiPPs	Bacillus thuringiensis serovar rongseni	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus cereus group
BGC0001392.1	BGC0001392.1	Chitinophaga pinensis DSM 2588, complete genome	lanthipeptide	RiPPs	Chitinophaga pinensis DSM 2588	Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Chitinophaga
BGC0001407.1	BGC0001407.1	Bacillus cereus SJ1, whole genome shotgun sequence	linaridin	RiPPs	Bacillus cereus SJ1	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus cereus group
BGC0001435.1	BGC0001435.1	Streptomyces sp. ZJ306 hydroxylase, deacetylase, and hypothetical proteins genes, complete cds; ikarugamycin gene cluster, complete sequence; and GCN5-related N-acetyltransferase, hypothetical protein, asparagine synthase, transcriptional regulator, ABC transporter, hypothetical proteins, putative membrane transport protein, putative acetyltransferase, cytochrome P450, putative alpha-glucosidase, phosphoketolase, helix-turn-helix domain-containing protein, membrane protein, NAD-dependent epimerase/dehydratase, RNA polymerase, sigma-24 subunit, and hypothetical proteins genes, complete cds	T1PKS.NRPS.lassopeptide	Others	Streptomyces sp. ZJ306	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001471.1	BGC0001471.1	Amycolatopsis saalfeldensis strain DSM 44993, whole genome shotgun sequence	thiopeptide	RiPPs	Amycolatopsis saalfeldensis	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis
BGC0001472.1	BGC0001472.1	Streptomyces bernensis strain UC 5144 S12 ribosomal protein (S12), S7 ribosomal protein (S7), elongation factor G (EF-G), and elongation factor Tu (EF-Tu) genes, complete cds; berninamycin gene cluster, complete sequence; and LmbE family protein gene, partial cds	LAP.thiopeptide	RiPPs	Streptomyces bernensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001473.1	BGC0001473.1	Micromonospora arborensis strain NRRL 8041 Micromonospora_arborensis_8041_contig_27, whole genome shotgun sequence	thiopeptide.TfuA-related	RiPPs	Micromonospora arborensis	Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora
BGC0001474.1	BGC0001474.1	Streptomyces tateyamensis strain ATCC 21389 Streptomyces_tateyamensis_21389_contig_40, whole genome shotgun sequence	thiopeptide.TfuA-related	RiPPs	Streptomyces tateyamensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001485.1	BGC0001485.1	Actinoplanes tsinanensis strain CPCC 200056 chuangxinmycin biosynthetic gene cluster, complete sequence	bacteriocin	RiPPs	Actinoplanes tsinanensis	Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Actinoplanes
BGC0001486.1	BGC0001486.1	Pseudomonas syringae pv. maculicola str. ES4326 contig13.14, whole genome shotgun sequence	bacteriocin	RiPPs	Pseudomonas syringae pv. maculicola str. ES4326	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0001493.1	BGC0001493.1	Streptomyces achromogenes subsp. achromogenes strain NRRL B-2120 contig2.1, whole genome shotgun sequence	lassopeptide	RiPPs	Streptomyces achromogenes subsp. achromogenes	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001494.1	BGC0001494.1	Acinetobacter gyllenbergii CIP 110306 acVBN-supercont1.11, whole genome shotgun sequence	lassopeptide	RiPPs	Acinetobacter gyllenbergii CIP 110306	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter
BGC0001496.1	BGC0001496.1	Actinokineospora spheciospongiae strain EG49 contig1268_1, whole genome shotgun sequence	lassopeptide	RiPPs	Actinokineospora spheciospongiae	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Actinokineospora
BGC0001505.1	BGC0001505.1	Sphaerospermopsis sp. LEGE 00249 sphaerocyclamide gene cluster, partial sequence	cyanobactin	RiPPs	Sphaerospermopsis sp. LEGE 00249	Bacteria,Cyanobacteria,Nostocales,Aphanizomenonaceae,Sphaerospermopsis
BGC0001506.1	BGC0001506.1	Streptomyces sp. NRRL S-146 contig56.1, whole genome shotgun sequence	lassopeptide	RiPPs	Streptomyces sp. NRRL S-146	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001507.1	BGC0001507.1	Streptomyces olindensis strain DAUFPE 5622, whole genome shotgun sequence	lassopeptide	RiPPs	Streptomyces olindensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001539.1	BGC0001539.1	Streptomyces cattleya str. NRRL 8057 main chromosome, complete genome	lassopeptide	RiPPs	Streptomyces cattleya NRRL 8057 = DSM 46488	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001546.1	BGC0001546.1	Actinoplanes tsinanensis chuangxinmycin biosynthetic gene cluster, complete sequence	bacteriocin	RiPPs	Actinoplanes tsinanensis	Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Actinoplanes
BGC0001548.1	BGC0001548.1	Streptomyces albulus strain B-3066 B3066_ACTTGA_L001_R1_001_(paired)_contig_20, whole genome shotgun sequence	lassopeptide	RiPPs	Streptomyces albulus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001549.1	BGC0001549.1	Streptomyces aurantiacus JA 4570 Seq17, whole genome shotgun sequence	lassopeptide	RiPPs	Streptomyces aurantiacus JA 4570	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001550.1	BGC0001550.1	Streptomyces katrae strain NRRL B-16271 contig33.1, whole genome shotgun sequence	lassopeptide	RiPPs	Streptomyces katrae	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001552.1	BGC0001552.1	Streptomyces avermitilis MA-4680 = NBRC 14893 DNA, complete genome	lassopeptide	RiPPs	Streptomyces avermitilis MA-4680 = NBRC 14893	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001576.1	BGC0001576.1	Prochloron didemni divamide A gene cluster, complete sequence	lanthipeptide.bacteriocin	RiPPs	Prochloron didemni	Bacteria,Cyanobacteria,Synechococcales,Prochloraceae,Prochloron
BGC0001579.1	BGC0001579.1	Streptomyces cinnamoneus strain ATCC 12686 scaffold18, whole genome shotgun sequence	lanthipeptide	RiPPs	Streptomyces cinnamoneus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces cinnamoneus group
BGC0001582.1	BGC0001582.1	Nonomuraea sp. MJM5123 ecumicin gene cluster, partial sequence	lanthipeptide.NRPS	Others	Nonomuraea sp. MJM5123	Bacteria,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Nonomuraea
BGC0001602.1	BGC0001602.1	Lactobacillus gasseri LA327 DNA, gassericin-T gene cluster	bacteriocin	RiPPs	Lactobacillus gasseri	Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus
BGC0001618.1	BGC0001618.1	Staphylococcus hyicus plasmid pRJ109 hyicin 3682 gene cluster, complete sequence	lanthipeptide	RiPPs	Staphylococcus hyicus	Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus
BGC0001632.1	BGC0001632.1	Microcystis aeruginosa NIES-88 scaffold10, whole genome shotgun sequence	cyanobactin	RiPPs	Microcystis aeruginosa NIES-88	Bacteria,Cyanobacteria,Oscillatoriophycideae,Chroococcales,Microcystaceae,Microcystis
BGC0001634.1	BGC0001634.1	Streptomyces sp. NRRL F-5702 contig3.1, whole genome shotgun sequence	lassopeptide	RiPPs	Streptomyces sp. NRRL F-5702	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001640.1	BGC0001640.1	Kocuria rosea strain s17 kocurin biosynthetic gene cluster, complete sequence	LAP.thiopeptide	RiPPs	Kocuria rosea	Bacteria,Actinobacteria,Micrococcales,Micrococcaceae,Kocuria
BGC0001645.1	BGC0001645.1	Streptomyces sp. NRRL S-118 P205_Doro1_scaffold34, whole genome shotgun sequence	lassopeptide	RiPPs	Streptomyces sp. NRRL S-118	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001655.1	BGC0001655.1	Nocardiopsis alba DSM 43377 contig_10, whole genome shotgun sequence	lassopeptide	RiPPs	Nocardiopsis alba DSM 43377	Bacteria,Actinobacteria,Streptosporangiales,Nocardiopsaceae,Nocardiopsis
BGC0001660.1	BGC0001660.1	Marinactinospora thermotolerans strain SCSIO 00652 mathermycin gene cluster, complete sequence	lanthipeptide.bacteriocin	RiPPs	Marinactinospora thermotolerans	Bacteria,Actinobacteria,Streptosporangiales,Nocardiopsaceae,Marinactinospora
BGC0001669.1	BGC0001669.1	Microbacterium arborescens strain 5913 microvionin biosynthetic gene cluster, complete sequence	lanthipeptide.lipolanthine.furan	Others	Microbacterium arborescens	Bacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium
BGC0001673.1	BGC0001673.1	Streptomyces cattleya DSM 46488, complete genome	lassopeptide	RiPPs	Streptomyces cattleya NRRL 8057 = DSM 46488	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001674.1	BGC0001674.1	Streptomyces mirabilis strain OK461 genome assembly, contig: Ga0007938_103, whole genome shotgun sequence	lassopeptide	RiPPs	Streptomyces mirabilis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001696.1	BGC0001696.1	Streptomyces sp. DNA, neothioviridamide biosynthetic gene cluster, strain: MSB090213SC12	TfuA-related	RiPPs	Streptomyces sp.	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001701.1	BGC0001701.1	Blautia obeum strain A2-162 nisin O biosynthetic gene cluster, complete sequence	lanthipeptide	RiPPs	Blautia obeum	Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia
BGC0001707.1	BGC0001707.1	Streptomyces sp. strain SCSIO 1682 molecular chaperone GroES, mobilization protein, LSU ribosomal protein L11P, and transposase genes, complete cds; nosiheptide biosynthetic gene cluster, complete sequence; and serine/threonine protein kinase, hypothetical protein, transposase, serine/threonine protein kinase, and transposase genes, complete cds	thiopeptide	RiPPs	Streptomyces sp.	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001727.1	BGC0001727.1	Paenibacillus polymyxa E681, complete genome	lanthipeptide	RiPPs	Paenibacillus polymyxa E681	Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus
BGC0001733.1	BGC0001733.1	Pleurocapsa sp. PCC 7327, complete genome	bacteriocin	RiPPs	Pleurocapsa sp. PCC 7327	Bacteria,Cyanobacteria,Pleurocapsales,Hyellaceae,Pleurocapsa
BGC0001735.1	BGC0001735.1	Streptomyces antibioticus strain NRRL 3238 pentostatin biosynthetic gene cluster, complete sequence	linaridin	RiPPs	Streptomyces antibioticus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001743.1	BGC0001743.1	Lactobacillus plantarum strain NI326 contig_0075, whole genome shotgun sequence	bacteriocin	RiPPs	Lactobacillus plantarum	Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus
BGC0001745.1	BGC0001745.1	Pleurocapsa sp. PCC 7319 Pleur7319scaffold_5, whole genome shotgun sequence	proteusin.bacteriocin	RiPPs	Pleurocapsa sp. PCC 7319	Bacteria,Cyanobacteria,Pleurocapsales,Hyellaceae,Pleurocapsa
BGC0001753.1	BGC0001753.1	Streptomyces globisporus subsp. globisporus strain NRRL B-2709 contig3.1, whole genome shotgun sequence	thiopeptide.bacteriocin	RiPPs	Streptomyces globisporus subsp. globisporus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001781.1	BGC0001781.1	Planomonospora sphaerica DNA, contig: NODE_12_L315350_C40, whole genome shotgun sequence	lassopeptide	RiPPs	Planomonospora sphaerica	Bacteria,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Planomonospora
BGC0001786.1	BGC0001786.1	Novosphingobium subterraneum strain DSM 12447 NJ75_contig000028, whole genome shotgun sequence	lassopeptide	RiPPs	Novosphingobium subterraneum	Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium
BGC0001787.1	BGC0001787.1	Streptococcus suis strain 3908 lantibiotic gene cluster, complete sequence	lanthipeptide	RiPPs	Streptococcus suis	Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
BGC0001788.1	BGC0001788.1	Streptococcus suis strain 65 lantibiotic gene cluster, complete sequence	lanthipeptide	RiPPs	Streptococcus suis	Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
BGC0001789.1	BGC0001789.1	Streptococcus suis strain 90-1330 lantibiotic gene cluster, complete sequence	lanthipeptide	RiPPs	Streptococcus suis	Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
BGC0001797.1	BGC0001797.1	Streptomyces anulatus genes for telomestatin biosynthetic gene cluster, complete sequence, strain: 3533-SV4	LAP	RiPPs	Streptomyces anulatus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001800.1	BGC0001800.1	Candidatus Entotheonella serta isolate TSWB1 polyketide synthase (tnaA), polyketide synthase (tnaB), polyketide synthase / nonribosomal peptide synthase hybrid (tnaC), putative dioxygenase (tnaD), putative nonribosomal peptide synthase (tnaE), nonribosomal peptide synthase (tnaF), putative monooxygenase (tnaG), nonribosomal peptide synthase-like protein (tnaE), glycosyltransferase (tnaI), DUF2063-containing hypothetical protein, hypothetical protein, putative dehydrogenase, and transport protein genes, complete cds; and transport protein gene, partial cds	T1PKS.NRPS.bacteriocin	Others	Candidatus Entotheonella serta	Bacteria,Nitrospinae/Tectomicrobia group,Candidatus Tectomicrobia,Candidatus Entotheonella
BGC0001802.1	BGC0001802.1	Streptomyces malaysiense thioholgamide biosynthetic gene cluster, complete sequence	TfuA-related	RiPPs	Streptomyces malaysiense	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001803.1	BGC0001803.1	Streptomyces olivoviridis DNA, thioviridamide-producing gene cluster, strain: NA05001	TfuA-related	RiPPs	Streptomyces olivoviridis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001849.1	BGC0001849.1	Streptomyces varsoviensis strain NRRL ISP-5346 contig11.1, whole genome shotgun sequence	TfuA-related	RiPPs	Streptomyces varsoviensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001860.1	BGC0001860.1	Thermobispora bispora DSM 43833, complete genome	LAP.thiopeptide	RiPPs	Thermobispora bispora DSM 43833	Bacteria,Actinobacteria,Actinobacteria incertae sedis,Thermobispora
BGC0001861.1	BGC0001861.1	Bacillus cereus BAG2O-1 genomic scaffold acfXE-supercont1.8, whole genome shotgun sequence	glycocin	RiPPs	Bacillus cereus BAG2O-1	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus cereus group
BGC0001862.1	BGC0001862.1	Aeribacillus pallidus strain 8 NODE_62, whole genome shotgun sequence	glycocin	RiPPs	Aeribacillus pallidus	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Aeribacillus
BGC0001863.1	BGC0001863.1	Bacillus mycoides strain CER074 supercont1.4, whole genome shotgun sequence	glycocin	RiPPs	Bacillus mycoides	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus cereus group
BGC0001889.1	BGC0001889.1	Thermobifida fusca YX, complete genome	lassopeptide	RiPPs	Thermobifida fusca YX	Bacteria,Actinobacteria,Streptosporangiales,Nocardiopsaceae,Thermobifida
BGC0001920.1	BGC0001920.1	Streptomyces sp. M-271 DNA, MS-271 biosynthetic gene cluster	lassopeptide	RiPPs	Streptomyces sp.	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001921.1	BGC0001921.1	Streptomyces sp. M-271 DNA, MS-271 biosynthetic gene cluster	lassopeptide	RiPPs	Streptomyces sp.	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001929.1	BGC0001929.1	Streptococcus ferus strain NCTC12278 genome assembly, chromosome: 1	RaS-RiPP	RiPPs	Streptococcus ferus	Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
BGC0001930.1	BGC0001930.1	Aeribacillus pallidus strain 8 NODE_62, whole genome shotgun sequence	glycocin	RiPPs	Aeribacillus pallidus	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Aeribacillus
BGC0001933.1	BGC0001933.1	Sphaerospermopsis sp. LEGE 00249 sphaerocyclamide gene cluster, partial sequence	cyanobactin	RiPPs	Sphaerospermopsis sp. LEGE 00249	Bacteria,Cyanobacteria,Nostocales,Aphanizomenonaceae,Sphaerospermopsis
BGC0002004.1	BGC0002004.1	Methylosinus trichosporium OB3b chromosome, complete genome	bacteriocin	RiPPs	Methylosinus trichosporium OB3b	Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,Methylosinus
BGC0002006.1	BGC0002006.1	Streptomyces albus strain ZD11 chromosome, complete genome	lassopeptide	RiPPs	Streptomyces albus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002013.1	BGC0002013.1	Streptomyces curacoi strain DSM 40107 PRJNA299217_s004, whole genome shotgun sequence	LAP	RiPPs	Streptomyces curacoi	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002015.1	BGC0002015.1	Streptomyces sp. ZS0098 contig44, whole genome shotgun sequence	lassopeptide	RiPPs	Streptomyces sp. ZS0098	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002023.1	BGC0002023.1	Amycolatopsis saalfeldensis strain DSM 44993, whole genome shotgun sequence	thiopeptide.TfuA-related	RiPPs	Amycolatopsis saalfeldensis	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis
BGC0002027.1	BGC0002027.1	Pseudomonas syringae pv. maculicola str. ES4326 contig13.14, whole genome shotgun sequence	bacteriocin	RiPPs	Pseudomonas syringae pv. maculicola str. ES4326	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
