BGC	Accession ID	Description	Product Prediction	BiG-SCAPE class	Organism	Taxonomy
BGC0001059.1	BGC0001059.1	Bacillus cereus strain UW85 zwittermicin A biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Bacillus cereus	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus cereus group
BGC0001063.1	BGC0001063.1	Streptomyces coelicolor A3(2) complete genome	NRPS-like.T1PKS	PKS-NRP_Hybrids	Streptomyces coelicolor A3(2)	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces albidoflavus group
BGC0001066.1	BGC0001066.1	Streptomyces violaceoruber kendomycin biosynthetic gene cluster, strain 3844-33C	NRPS-like.T1PKS.T3PKS	PKS-NRP_Hybrids	Streptomyces violaceoruber	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001069.1	BGC0001069.1	Polyangium cellulosum hypothetical protein gene, complete cds; chivosazol biosynthetic gene cluster, complete sequence; and hypothetical protein gene, complete cds	T1PKS.transAT-PKS.NRPS.transAT-PKS-like	PKS-NRP_Hybrids	Sorangium cellulosum	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sorangiineae,Polyangiaceae,Sorangium
BGC0001070.1	BGC0001070.1	Streptomyces collinus kirromycin biosynthesis gene cluster, strain Tu 365	T1PKS.transAT-PKS.NRPS	PKS-NRP_Hybrids	Streptomyces collinus Tu 365	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001071.1	BGC0001071.1	Nostoc sp. 'Peltigera membranacea cyanobiont' trans-AT PKS gene cluster, complete sequence	transAT-PKS.NRPS.T3PKS.T1PKS.PKS-like	PKS-NRP_Hybrids	Nostoc sp. 'Peltigera membranacea cyanobiont'	Bacteria,Cyanobacteria,Nostocales,Nostocaceae,Nostoc
BGC0001083.1	BGC0001083.1	Streptomyces sp. CNH189 merochlorin gene cluster, complete sequence	butyrolactone.NRPS.terpene.T3PKS	Others	Streptomyces sp. CNH189	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001084.1	BGC0001084.1	Aspergillus sp. MF297-2 notoamide biosynthetic gene locus, partial sequence	indole.NRPS	Others	Aspergillus sp. MF297-2	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0001085.1	BGC0001085.1	Streptomyces blastmyceticus DNA, teleocidin B biosynthetic gene cluster, its upstream and downstream region, strain: NBRC 12747	indole.NRPS	Others	Streptomyces blastmyceticus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001088.1	BGC0001088.1	Xanthomonas albilineans gene cluster XALB1 for albicidin pathotoxin production	NRPS.transAT-PKS-like	PKS-NRP_Hybrids	Xanthomonas albilineans	Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonas
BGC0001089.1	BGC0001089.1	Bacillus amyloliquefaciens bae gene cluster directing biosynthesis of bacillaene, strain FZB42	transAT-PKS.NRPS.T3PKS	PKS-NRP_Hybrids	Bacillus velezensis FZB42	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus amyloliquefaciens group
BGC0001090.1	BGC0001090.1	Bacillus amyloliquefaciens subsp. plantarum str. FZB42, complete genome	transAT-PKS.NRPS	PKS-NRP_Hybrids	Bacillus velezensis FZB42	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus amyloliquefaciens group
BGC0001091.1	BGC0001091.1	Corallococcus coralloides strain B035 antibiotic corallopyronin A biosynthetic gene cluster, complete sequence	NRPS-like.transAT-PKS.PKS-like	PKS-NRP_Hybrids	Corallococcus coralloides	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Myxococcaceae,Corallococcus
BGC0001093.1	BGC0001093.1	Polyangium cellulosum strain So ce12 disorazole biosynthesis gene cluster, complete sequence	transAT-PKS.NRPS	PKS-NRP_Hybrids	Sorangium cellulosum	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sorangiineae,Polyangiaceae,Sorangium
BGC0001095.1	BGC0001095.1	Bacillus amyloliquefaciens subsp. plantarum str. FZB42, complete genome	betalactone.NRPS	Others	Bacillus velezensis FZB42	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus amyloliquefaciens group
BGC0001096.1	BGC0001096.1	Pseudomonas sp. 2663 hypothetical proteins, OmpA family protein, ImcF-related family protein, hypothetical protein, and integrase genes, complete cds; FR901464 gene cluster, complete sequence; and histone family protein DNA-binding protein and integrase genes, complete cds	transAT-PKS.NRPS.PKS-like	PKS-NRP_Hybrids	Pseudomonas sp. 2663	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0001098.1	BGC0001098.1	Bacillus subtilis yxjC, yxjD, yxjE, yxjF, ituD, ituA, ituB, ituC, xynD genes, partial and complete cds	transAT-PKS.NRPS	PKS-NRP_Hybrids	Bacillus subtilis	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
BGC0001099.1	BGC0001099.1	Pseudomonas fluorescens strain BCCM_ID9359 kalimantacin/batumin biosynthesis gene cluster, complete sequence	transAT-PKS.NRPS.T3PKS.PKS-like	PKS-NRP_Hybrids	Pseudomonas fluorescens	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0001100.1	BGC0001100.1	Streptomyces rochei plasmid pSLA2-L DNA, complete sequence	NRPS	NRPS	Streptomyces rochei	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001101.1	BGC0001101.1	Streptomyces atroolivaceus leinamycin biosynthetic gene cluster, complete sequence	transAT-PKS.NRPS	PKS-NRP_Hybrids	Streptomyces atroolivaceus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001102.1	BGC0001102.1	Burkholderia thailandensis E264 chromosome II, complete sequence	T1PKS.transAT-PKS.NRPS	PKS-NRP_Hybrids	Burkholderia thailandensis E264	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,pseudomallei group
BGC0001103.1	BGC0001103.1	Bacillus subtilis mycosubtilin operon, complete sequence	transAT-PKS.NRPS	PKS-NRP_Hybrids	Bacillus subtilis subsp. spizizenii ATCC 6633	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
BGC0001105.1	BGC0001105.1	Symbiont bacterium of Theonella swinhoei clone 1e4 onnamide biosynthesis genes, partial sequence	T3PKS.NRPS.transAT-PKS-like	PKS-NRP_Hybrids	symbiont bacterium of Theonella swinhoei Bacteria.	
BGC0001106.1	BGC0001106.1	Streptomyces albus strain JA3453 oxazolomycin biosynthetic gene cluster, complete sequence	transAT-PKS.NRPS	PKS-NRP_Hybrids	Streptomyces albus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001108.1	BGC0001108.1	Symbiont bacterium of Paederus fuscipes putative isocitrate dehydrogenase kinase/phosphatase gene, partial cds; and putative dioxygenase, putative pederin biosynthesis mixed type I polyketide synthase/nonribosomal peptide synthetase gene cluster, hypothetical protein, putative RNA methylase, hypothetical protein, and putative aldehyde dehydrogenase genes, complete cds	transAT-PKS.NRPS	PKS-NRP_Hybrids	symbiont bacterium of Paederus fuscipes Bacteria.	
BGC0001109.1	BGC0001109.1	Novel Gene Cluster of Pederin Biosynthesis Genes	transAT-PKS.NRPS	PKS-NRP_Hybrids	unidentified unclassified sequences.	
BGC0001110.1	BGC0001110.1	Uncultured bacterium psy1 psymberin biosynthetic gene cluster, partial sequence	transAT-PKS.NRPS.PKS-like.transAT-PKS-like	PKS-NRP_Hybrids	uncultured bacterium psy1	Bacteria,environmental samples
BGC0001111.1	BGC0001111.1	Stigmatella aurantiaca rhizopodin biosynthetic gene cluster, strain Sg a15	transAT-PKS.NRPS	PKS-NRP_Hybrids	Stigmatella aurantiaca Sg a15	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Archangiaceae,Stigmatella
BGC0001112.1	BGC0001112.1	Burkholderia rhizoxina rhizoxin operon (rhiIGABCDHEF genes), strain B1	transAT-PKS.NRPS.transAT-PKS-like	PKS-NRP_Hybrids	Paraburkholderia rhizoxinica	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia
BGC0001113.1	BGC0001113.1	Burkholderia sp. FERM BP-3421 spliceostatin/FR901464 biosynthetic gene cluster, complete sequence	transAT-PKS.NRPS.PKS-like	PKS-NRP_Hybrids	Burkholderia sp. FERM BP-3421	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia
BGC0001114.1	BGC0001114.1	Burkholderia thailandensis strain MSMB43 putative transcriptional regulator, putative alkyl hydroperoxide reductase subunit F, putative alkyl hydroperoxide reductase subunit C, TstA (tstA), TstC (tstC), TstDEF (tstDEF), TstGH (tstGH), TstI (tstI), TstJ (tstJ), TstK (tstK), TstL (tstL), TstM (tstM), TstN (tstN), TstO (tstO), TstB (tstB), TstR (tstR), TstQ (tstQ), TstP (tstP), TrpC indole-3-glycerol phosphate synthase, and ExoU type III effector protein genes, complete cds	transAT-PKS.NRPS.PKS-like.transAT-PKS-like	PKS-NRP_Hybrids	Burkholderia thailandensis	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,pseudomallei group
BGC0001115.1	BGC0001115.1	Pseudoalteromonas sp. SANK 73390 plasmid pTML1 carrying thiomarinol biosynthesis cluster	transAT-PKS.PKS-like.T3PKS.NRPS	PKS-NRP_Hybrids	Pseudoalteromonas sp. SANK 73390	Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas
BGC0001116.1	BGC0001116.1	Streptomyces virginiae virginiamycin synthetic gene cluster (visF, visE, vmsT, virN, virM, vmsS, varL, virK, virJ, virI, virH, virG, virF, virE, virD, virC, virB, virA), partial and complete cds	transAT-PKS.NRPS.PKS-like	PKS-NRP_Hybrids	Streptomyces virginiae	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001117.1	BGC0001117.1	Streptomyces himastatinicus ATCC 53653 himastatin biosynthesis gene cluster	NRPS	NRPS	Streptomyces himastatinicus ATCC 53653	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001119.1	BGC0001119.1	Streptomyces sp. HKI0576 divergolide biosynthetic gene cluster	NRPS-like.T1PKS	PKS-NRP_Hybrids	Streptomyces sp. HKI0576	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001122.1	BGC0001122.1	Aspergillus terreus NIH2624 scaffold_1 genomic scaffold, whole genome shotgun sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Aspergillus terreus NIH2624	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0001123.1	BGC0001123.1	Aspergillus oryzae RIB40 DNA, SC001	NRPS	NRPS	Aspergillus oryzae RIB40	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0001125.1	BGC0001125.1	Cylindrospermum alatosporum CCALA 988 ORF1 (orf1) gene, complete cds; and puw gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Cylindrospermum alatosporum CCALA 988	Bacteria,Cyanobacteria,Nostocales,Nostocaceae,Cylindrospermum
BGC0001127.1	BGC0001127.1	Janthinobacterium agaricidamnosum jagaricin biosynthesis locus, strain DSM 9628	NRPS	NRPS	Janthinobacterium agaricidamnosum	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Janthinobacterium
BGC0001128.1	BGC0001128.1	Photorhabdus luminescens subsp. laumondii TTO1 complete genome	NRPS	NRPS	Photorhabdus laumondii subsp. laumondii TTO1	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Photorhabdus
BGC0001130.1	BGC0001130.1	Xenorhabdus budapestensis strain DSM 16342 Xbud_14, whole genome shotgun sequence	T1PKS.NRPS.hglE-KS.PUFA	Others	Xenorhabdus budapestensis	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Xenorhabdus
BGC0001131.1	BGC0001131.1	Xenorhabdus miraniensis strain DSM 17902 Xmir_5, whole genome shotgun sequence	NRPS	NRPS	Xenorhabdus miraniensis	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Xenorhabdus
BGC0001132.1	BGC0001132.1	Xenorhabdus nematophila ATCC 19061 chromosome, complete genome	NRPS	NRPS	Xenorhabdus nematophila ATCC 19061	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Xenorhabdus
BGC0001133.1	BGC0001133.1	Xenorhabdus bovienii SS-2004 chromosome, complete genome	NRPS	NRPS	Xenorhabdus bovienii SS-2004	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Xenorhabdus
BGC0001135.1	BGC0001135.1	Xenorhabdus budapestensis NrpS (nrpS) gene, partial cds	NRPS	NRPS	Xenorhabdus budapestensis	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Xenorhabdus
BGC0001136.1	BGC0001136.1	Beauveria bassiana strain 992.05 desmethylbassianin biosynthetic gene cluster, partial sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Beauveria bassiana	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Cordycipitaceae,Beauveria
BGC0001142.1	BGC0001142.1	Penicillium aethiopicum strain IBT 5753 hypothetical protein genes, complete cds; tryptoquialanine biosynthetic gene cluster, complete sequence; and hypothetical protein, putative RTA1-like transmembrane protein, putative Zn2Cys6 transcription factor, and hypothetical proteins genes, complete cds	NRPS	NRPS	Penicillium aethiopicum	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Penicillium
BGC0001148.1	BGC0001148.1	Streptomyces cirratus DNA, pheganomycin biosynthetic gene cluster, strain: MD227-A9	fused.NRPS.T3PKS.bacteriocin	Others	Streptomyces cirratus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001149.1	BGC0001149.1	Pseudomonas sp. SHC52 WGS project CBLV00000000 data, strain SHC52, contig 1_49, whole genome shotgun sequence	NRPS	NRPS	Pseudomonas sp. SHC52	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0001152.1	BGC0001152.1	Paenibacillus polymyxa strain PKB1 glutamine amidotransferase (gat), 4-amino-4-deoxychorismate lyase (adl), dihydropteroate synthase (dps), dihydroneopterin aldolase (dna), 2-amino,4-hydroxy,6-hydroxymethyldihydropteridine pyrophosphokinase (hpk), transcription regulator (xre), tRNA-dihydrouridine synthase (dus), transcription elongation factor (greA), lysyl-tRNA synthetase (lysRS), K+ uptake transporter (ktp), YmcC (ymcC), enoyl-acyl carrier protein reductase (fusG), acyl-CoA ligase (fusF), aldehyde dehydrogenase (fusE), acetolactate synthase large subunit (fusD), 3-oxoacyl-acyl carrier protein synthase (fusC), (3R)-hydroxymyristoyl-acyl carrier protein dehydratase (fusB), fusaricidin synthetase (fusA), and alpa/beta hydrolase-thioesterase (fusTE) genes, complete cds; 16S ribosomal RNA and 23S ribosomal RNA genes, complete sequence; inosine 5' monophosphate dehydrogenase (guaB), D-ala-D-ala carboxypeptidase (dac), pyridoxal-5-P synthase (pdxS), glutamine amidotransferase subunit (pdxT), seryl tRNA synthetase (serS), lysR family transcription regulator, and NAD binding D-isomer specific 2-hydroxyacid dehydrogenase genes, complete cds; and hypothetical protein gene, partial cds	NRPS	NRPS	Paenibacillus polymyxa	Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus
BGC0001153.1	BGC0001153.1	Paenibacillus polymyxa strain PKB1 PmxA (pmxA), PmxB (pmxB), PmxC (pmxC), PmxD (pmxD), PmxE (pmxE), and hypothetical protein genes, complete cds	NRPS	NRPS	Paenibacillus polymyxa	Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus
BGC0001160.1	BGC0001160.1	Synechococcus sp. PCC 7002, complete genome	NRPS-like.T1PKS	PKS-NRP_Hybrids	Synechococcus sp. PCC 7002	Bacteria,Cyanobacteria,Synechococcales,Synechococcaceae,Synechococcus
BGC0001161.1	BGC0001161.1	Moorea bouillonii PNG5-198 fatty acyl ACP ligase and polyketide synthase genes, complete cds	NRPS-like.T1PKS	PKS-NRP_Hybrids	Moorea bouillonii PNG	Bacteria,Cyanobacteria,Oscillatoriophycideae,Oscillatoriales,Oscillatoriaceae,Moorea
BGC0001162.1	BGC0001162.1	Moorea producens JHB fatty acyl ACP ligase and polyketide synthase genes, complete cds	NRPS-like.T1PKS	PKS-NRP_Hybrids	Moorea producens JHB	Bacteria,Cyanobacteria,Oscillatoriophycideae,Oscillatoriales,Oscillatoriaceae,Moorea
BGC0001163.1	BGC0001163.1	Lyngbya majuscula 3L genomic scaffold scf45985, whole genome shotgun sequence	NRPS-like.T1PKS	PKS-NRP_Hybrids	Moorea producens 3L	Bacteria,Cyanobacteria,Oscillatoriophycideae,Oscillatoriales,Oscillatoriaceae,Moorea
BGC0001164.1	BGC0001164.1	Cyanothece sp. PCC 7822, complete genome	NRPS-like.T1PKS	PKS-NRP_Hybrids	Gloeothece verrucosa PCC 7822	Bacteria,Cyanobacteria,Oscillatoriophycideae,Chroococcales,Aphanothecaceae,Gloeothece,Gloeothece verrucosa
BGC0001165.1	BGC0001165.1	Lyngbya majuscula strain 19L curacin biosynthesis gene cluster, complete sequence	T1PKS.PKS-like.NRPS.T3PKS	PKS-NRP_Hybrids	Lyngbya majuscula	Bacteria,Cyanobacteria,Oscillatoriophycideae,Oscillatoriales,Oscillatoriaceae,Lyngbya
BGC0001166.1	BGC0001166.1	Alternaria jesenskae HC-toxin synthetase (HTS1) mRNA, complete cds	NRPS	NRPS	Alternaria jesenskae	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Pleosporomycetidae,Pleosporales,Pleosporineae,Pleosporaceae,Alternaria
BGC0001168.1	BGC0001168.1	Streptomyces lividans 1326 chromosome, whole genome shotgun sequence	NRPS-like	NRPS	Streptomyces lividans 1326	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001178.1	BGC0001178.1	Actinoplanes sp. ATCC 53533 UK-68,597 biosynthetic gene cluster, complete sequence	NRPS.T3PKS	PKS-NRP_Hybrids	Actinoplanes sp. ATCC 53533	Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Actinoplanes
BGC0001182.1	BGC0001182.1	Chaetomium globosum CBS 148.51 scaffold_1 genomic scaffold, whole genome shotgun sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Chaetomium globosum CBS 148.51	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariomycetidae,Sordariales,Chaetomiaceae,Chaetomium
BGC0001183.1	BGC0001183.1	Streptomyces sp. FXJ7.023 lobophorin biosynthetic gene cluster, complete sequence	oligosaccharide.T1PKS.NRPS.T3PKS	Others	Streptomyces sp. FXJ7.023	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001185.1	BGC0001185.1	Bacillus amyloliquefaciens subsp. plantarum str. FZB42, complete genome	NRPS	NRPS	Bacillus velezensis FZB42	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus amyloliquefaciens group
BGC0001187.1	BGC0001187.1	Glarea lozoyensis strain ATCC 20868 glpks3/glnrps7 operon, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Glarea lozoyensis	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Leotiomycetes,Helotiales,Helotiaceae,Glarea
BGC0001189.1	BGC0001189.1	Cupriavidus taiwanensis str. LMG19424 chromosome 2, complete genome	NRPS	NRPS	Cupriavidus taiwanensis LMG 19424	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus
BGC0001190.1	BGC0001190.1	Fusarium verticillioides 7600 chromosome 3, whole genome shotgun sequence	NRPS-like.T1PKS	PKS-NRP_Hybrids	Fusarium verticillioides 7600	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Nectriaceae,Fusarium,Fusarium fujikuroi species complex
BGC0001192.1	BGC0001192.1	Paenibacillus alvei colistin (polymyxin E1 & E2) biosynthetic gene cluster, complete sequence	NRPS	NRPS	Paenibacillus alvei	Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus
BGC0001193.1	BGC0001193.1	Saccharothrix algeriensis strain NRRL B-24137 dithiolopyrrolone biosynthesis gene cluster, complete sequence	NRPS	NRPS	Saccharothrix algeriensis	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Saccharothrix
BGC0001195.1	BGC0001195.1	Nocardiopsis sp. CMB-M0232 nocardiopsin biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Nocardiopsis sp. CMB-M0232	Bacteria,Actinobacteria,Streptosporangiales,Nocardiopsaceae,Nocardiopsis
BGC0001196.1	BGC0001196.1	Streptomyces scopuliridis strain SCSIO ZJ46 desotamide gene cluster, complete sequence	NRPS	NRPS	Streptomyces scopuliridis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001202.1	BGC0001202.1	Uncultured bacterium AR_412 landepoxcin biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	uncultured bacterium AR_412	Bacteria,environmental samples
BGC0001203.1	BGC0001203.1	Uncultured bacterium AR_456 clarepoxcin biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	uncultured bacterium AR_456	Bacteria,environmental samples
BGC0001207.1	BGC0001207.1	Eleftheria terrae teixobactin gene cluster, complete sequence	NRPS	NRPS	Eleftheria terrae	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Eleftheria
BGC0001211.1	BGC0001211.1	Amycolatopsis alba DSM 44262 scaffold1, whole genome shotgun sequence	NRPS	NRPS	Amycolatopsis alba DSM 44262	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis
BGC0001212.1	BGC0001212.1	Nannocystis sp. MB1016 nannocystin gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Nannocystis sp. MB1016	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Nannocystineae,Nannocystaceae,Nannocystis
BGC0001214.1	BGC0001214.1	Streptomyces drozdowiczii strain SCSIO 10141 hypothetical protein and nucleotide-binding protein genes, complete cds; marformycin biosynthesis gene cluster, complete sequence; and transposases, ATP/GTP-binding protein, and hypothetical protein genes, complete cds	NRPS	NRPS	Streptomyces drozdowiczii	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001215.1	BGC0001215.1	Streptomyces conglobatus conglobatin biosynthetic gene cluster, strain ATCC 31005	NRPS-like.T1PKS	PKS-NRP_Hybrids	Streptomyces conglobatus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001216.1	BGC0001216.1	Streptomyces sp. CNQ431 splenocin biosynthesis gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Streptomyces sp. CNQ431	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001218.1	BGC0001218.1	Isaria fumosorosea strain ARSEF 2679 fumosorinone biosynthesis gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Cordyceps fumosorosea	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Cordycipitaceae,Cordyceps
BGC0001220.1	BGC0001220.1	Aspergillus japonicus Acu gene for putative Aculeacin A nonribosomal peptide synthase, complete cds	NRPS	NRPS	Aspergillus japonicus	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0001225.1	BGC0001225.1	Streptomyces caelestis strain ATCC 15084 celesticetin biosynthetic cluster, complete sequence	NRPS	NRPS	Streptomyces caelestis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001228.1	BGC0001228.1	Salinispora arenicola CNT005 B110DRAFT_scaffold00008.8, whole genome shotgun sequence	NRPS	NRPS	Salinispora arenicola CNT005	Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Salinispora
BGC0001230.1	BGC0001230.1	TPA_exp: Streptomyces sp. CNB091 sln biosynthesis gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Streptomyces sp. CNB091	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001231.1	BGC0001231.1	Jahnella sp. MSr9139 microsclerodermin biosynthesis gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Jahnella sp. MSr9139	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sorangiineae,Polyangiaceae,Jahnella
BGC0001233.1	BGC0001233.1	Streptomyces sp. DSM 11171 feglymycin biosynthesis gene cluster, complete sequence	NRPS.T3PKS	PKS-NRP_Hybrids	Streptomyces sp. DSM 11171	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001235.1	BGC0001235.1	Polyangium spumosum strain Pl sm9 ant biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Polyangium spumosum	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sorangiineae,Polyangiaceae,Polyangium
BGC0001236.1	BGC0001236.1	Streptomyces afghaniensis strain NRRL5621 thiotetroamide biosynthesis gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Streptomyces afghaniensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001237.1	BGC0001237.1	Salinispora pacifica DSM 45543 thiolactomycin biosynthesis gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Salinispora pacifica DSM 45543 = CNS-863	Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Salinispora
BGC0001240.1	BGC0001240.1	Metarhizium robertsii strain ARSEF 2575 contig052, whole genome shotgun sequence	NRPS	NRPS	Metarhizium robertsii	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Clavicipitaceae,Metarhizium
